,prov,distinct,입학년도,총입학자,남자입학,여자입학,인구나이,인구연도,인구총합,인구남자,인구여자,(입학합계)/(인구총합*총합보정),(입학남자)/(인구남자*남자보정),(입학여자)/(인구여자*여자보정),,,
264,경기,광명시,2020,2623,1355,1268,5,2019,2744,1416,1328,0.979313021,0.978144838,0.980557427,,,
265,경기,광주시,2009,2634,1357,1277,5,2008,2794,1444,1350,0.965821156,0.960593801,0.971424347,,,
266,경기,광주시,2010,2600,1361,1239,5,2009,2824,1431,1393,0.943226515,0.972177615,0.913423215,,,
267,경기,광주시,2011,2694,1385,1309,5,2010,2667,1367,1300,1.034860763,1.03563897,1.03406574,,,
268,경기,광주시,2012,2576,1312,1264,5,2011,2846,1452,1394,0.927295833,0.92362216,0.931185394,,,
269,경기,광주시,2013,2725,1405,1320,5,2012,3301,1603,1698,0.845723362,0.895921435,0.798340387,,,
270,경기,광주시,2014,3122,1535,1587,5,2013,3077,1543,1534,1.039471886,1.016879703,1.062437576,,,
271,경기,광주시,2015,2939,1461,1478,5,2014,3045,1590,1455,0.988825447,0.939247866,1.043189713,,,
272,경기,광주시,2016,2816,1424,1392,5,2015,3402,1770,1632,0.848019202,0.822363542,0.875933096,,,
273,경기,광주시,2017,3151,1628,1523,5,2016,3555,1846,1709,0.908063341,0.901466992,0.915186691,,,
274,경기,광주시,2018,3451,1781,1670,5,2017,3932,2042,1890,0.899163761,0.891528656,0.907416187,,,
275,경기,광주시,2019,3728,1931,1797,5,2018,3627,1863,1764,1.053017754,1.059489225,1.046167807,,,
276,경기,광주시,2020,3312,1680,1632,5,2019,3934,2045,1889,0.862508369,0.839736624,0.887237831,,,
277,경기,구리시,2009,1946,1006,940,5,2008,2186,1109,1077,0.912010889,0.927242992,0.896321895,,,
278,경기,구리시,2010,1999,1015,984,5,2009,2105,1055,1050,0.972899632,0.983423785,0.962404521,,,
279,경기,구리시,2011,1831,938,893,5,2010,1803,1008,795,1.040399088,0.951194722,1.153549367,,,
280,경기,구리시,2012,1653,919,734,5,2011,1931,1043,888,0.876996631,0.900654718,0.848857811,,,
281,경기,구리시,2013,1736,946,790,5,2012,2005,1059,946,0.887038948,0.913108323,0.857605999,,,
282,경기,구리시,2014,1802,954,848,5,2013,1798,875,923,1.026768282,1.1144676,0.943508911,,,
283,경기,구리시,2015,1607,784,823,5,2014,1682,897,785,0.97880737,0.893409868,1.076668566,,,
284,경기,구리시,2016,1524,804,720,5,2015,1686,854,832,0.926050652,0.962332833,0.888711961,,,
285,경기,구리시,2017,1598,839,759,5,2016,1705,853,852,0.960195656,1.005402718,0.914858729,,,
286,경기,구리시,2018,1693,853,840,5,2017,1966,1024,942,0.882227904,0.851483428,0.915756982,,,
287,경기,구리시,2019,1806,929,877,5,2018,1819,979,840,1.017167305,0.969974121,1.072191012,,,
288,경기,구리시,2020,1598,845,753,5,2019,1793,913,880,0.913069489,0.946047749,0.878747615,,,
289,경기,군포시,2009,2938,1511,1427,5,2008,3260,1670,1590,0.923297239,0.92485813,0.921676902,,,
290,경기,군포시,2010,3089,1593,1496,5,2009,2963,1540,1423,1.068054962,1.057358304,1.079638961,,,
291,경기,군포시,2011,2990,1550,1440,5,2010,2911,1488,1423,1.052292144,1.064770211,1.039224668,,,
292,경기,군포시,2012,2753,1400,1353,5,2011,3060,1582,1478,0.921705396,0.904583542,0.940102522,,,
293,경기,군포시,2013,2838,1463,1375,5,2012,3149,1619,1530,0.923309015,0.923686514,0.922918013,,,
294,경기,군포시,2014,2995,1551,1444,5,2013,3061,1602,1459,1.002399502,0.98963811,1.016397894,,,
295,경기,군포시,2015,2892,1507,1385,5,2014,2847,1464,1383,1.040682297,1.052202431,1.028441157,,,
296,경기,군포시,2016,2679,1361,1318,5,2015,2936,1513,1423,0.934811416,0.919488544,0.951179245,,,
297,경기,군포시,2017,2682,1415,1267,5,2016,2896,1483,1413,0.948784457,0.975309409,0.920844521,,,
298,경기,군포시,2018,2625,1346,1279,5,2017,2783,1428,1355,0.966325515,0.963482826,0.969355557,,,
299,경기,군포시,2019,2511,1291,1220,5,2018,2448,1233,1215,1.050854636,1.070262456,1.0311822,,,
300,경기,군포시,2020,2338,1185,1153,5,2019,2339,1202,1137,1.024051104,1.007722622,1.041407492,,,
301,경기,김포시,2009,2447,1271,1176,5,2008,2555,1319,1236,0.981183893,0.984981062,0.977103809,,,
302,경기,김포시,2010,2576,1335,1241,5,2009,2519,1311,1208,1.047671275,1.040892069,1.055010307,,,
303,경기,김포시,2011,2662,1400,1262,5,2010,2342,1231,1111,1.16447054,1.162511099,1.166533328,,,
304,경기,김포시,2012,2601,1357,1244,5,2011,2753,1440,1313,0.967924507,0.963262117,0.972988057,,,
305,경기,김포시,2013,3302,1719,1583,5,2012,3414,1725,1689,0.990879623,1.018623996,0.96250528,,,
306,경기,김포시,2014,3827,1938,1889,5,2013,3862,1963,1899,1.015204509,1.009161325,1.021548166,,,
307,경기,김포시,2015,4265,2158,2107,5,2014,4184,2174,2010,1.044322668,1.014656463,1.076515614,,,
308,경기,김포시,2016,4133,2137,1996,5,2015,4582,2441,2141,0.924097224,0.894878076,0.957405074,,,
309,경기,김포시,2017,4856,2591,2265,5,2016,4898,2463,2435,1.015704187,1.07530119,0.955258907,,,
310,경기,김포시,2018,5362,2712,2650,5,2017,5649,2814,2835,0.972439475,0.985128123,0.959941276,,,
311,경기,김포시,2019,6010,3023,2987,5,2018,5352,2733,2619,1.150444607,1.130643371,1.171255328,,,
312,경기,김포시,2020,5412,2756,2656,5,2019,5729,2940,2789,0.967801545,0.95820627,0.977983239,,,
313,경기,남양주시,2009,5938,3092,2846,5,2008,6390,3315,3075,0.952021333,0.953417409,0.950477041,,,
314,경기,남양주시,2010,6436,3320,3116,5,2009,6511,3334,3177,1.01268805,1.017887107,1.007237971,,,
315,경기,남양주시,2011,6648,3403,3245,5,2010,6444,3348,3096,1.056921723,1.038971477,1.076379962,,,
316,경기,남양주시,2012,6176,3235,2941,5,2011,6929,3593,3336,0.913154095,0.920331302,0.90535903,,,
317,경기,남양주시,2013,6846,3544,3302,5,2012,7784,4001,3783,0.901034485,0.905424594,0.896380877,,,
318,경기,남양주시,2014,7590,3918,3672,5,2013,7513,3929,3584,1.034988996,1.019317612,1.052171482,,,
319,경기,남양주시,2015,7243,3775,3468,5,2014,7361,3780,3581,1.008066106,1.020827313,0.994550003,,,
320,경기,남양주시,2016,7049,3628,3421,5,2015,7610,3931,3679,0.948965009,0.943390199,0.954937925,,,
321,경기,남양주시,2017,7192,3700,3492,5,2016,7674,3949,3725,0.960141473,0.957726966,0.962719599,,,
322,경기,남양주시,2018,7351,3780,3571,5,2017,7739,3902,3837,0.973125653,0.990219923,0.955762323,,,
323,경기,남양주시,2019,7734,3947,3787,5,2018,7185,3717,3468,1.102769486,1.085429675,1.121419417,,,
324,경기,남양주시,2020,7055,3634,3421,5,2019,7283,3758,3525,0.992416676,0.98845129,0.996657199,,,
325,경기,동두천시,2009,900,454,446,5,2008,1036,537,499,0.89000019,0.864188917,0.917880552,,,
326,경기,동두천시,2010,1015,526,489,5,2009,956,488,468,1.087715946,1.101775339,1.073037405,,,
327,경기,동두천시,2011,931,459,472,5,2010,887,454,433,1.075309311,1.033436885,1.119453239,,,
328,경기,동두천시,2012,804,413,391,5,2011,987,516,471,0.834538239,0.818139715,0.852526143,,,
329,경기,동두천시,2013,896,460,436,5,2012,1038,519,519,0.884337418,0.90597789,0.862722226,,,
330,경기,동두천시,2014,983,491,492,5,2013,917,440,477,1.09822551,1.140659288,1.059250259,,,
331,경기,동두천시,2015,866,414,452,5,2014,901,433,468,0.984692083,0.977326265,0.991846435,,,
332,경기,동두천시,2016,863,431,432,5,2015,978,510,468,0.904022597,0.863841809,0.947959425,,,
333,경기,동두천시,2017,923,482,441,5,2016,902,477,425,1.048340849,1.032894071,1.065617918,,,
334,경기,동두천시,2018,835,439,396,5,2017,852,429,423,1.004047423,1.046006428,0.961405658,,,
335,경기,동두천시,2019,803,401,402,5,2018,796,411,385,1.033498434,0.997308857,1.072302155,,,
336,경기,동두천시,2020,733,377,356,5,2019,760,401,359,0.988092784,0.961001583,1.018374238,,,
337,경기,부천시,2009,8209,4289,3920,5,2008,8668,4456,4212,0.970238934,0.983870614,0.95576156,,,
338,경기,부천시,2010,8247,4254,3993,5,2009,8153,4151,4002,1.036300953,1.047543044,1.024646547,,,
339,경기,부천시,2011,7620,3898,3722,5,2010,7465,3819,3646,1.045761152,1.04332425,1.048362698,,,
340,경기,부천시,2012,6986,3558,3428,5,2011,7702,4047,3655,0.929249663,0.898669215,0.96317519,,,
341,경기,부천시,2013,7249,3755,3494,5,2012,8294,4269,4025,0.895408915,0.899106033,0.891474389,,,
342,경기,부천시,2014,7777,3979,3798,5,2013,7549,3812,3737,1.05543142,1.066960084,1.043719308,,,
343,경기,부천시,2015,7048,3609,3439,5,2014,7135,3662,3473,1.011997089,1.007385435,1.016902342,,,
344,경기,부천시,2016,6657,3403,3254,5,2015,7249,3692,3557,0.940822733,0.942165901,0.939475672,,,
345,경기,부천시,2017,6934,3528,3406,5,2016,7321,3691,3630,0.970332942,0.977038453,0.963584652,,,
346,경기,부천시,2018,7070,3575,3495,5,2017,7505,3894,3611,0.965108326,0.938441542,0.993966041,,,
347,경기,부천시,2019,7059,3638,3421,5,2018,6673,3415,3258,1.083750728,1.088927867,1.078335367,,,
348,경기,부천시,2020,6172,3198,2974,5,2019,6721,3432,3289,0.940804459,0.952485352,0.92860057,,,
349,경기,성남시,2009,8221,4231,3990,5,2008,8936,4602,4334,0.942516221,0.93977424,0.945444074,,,
350,경기,성남시,2010,8852,4638,4214,5,2009,8929,4613,4316,1.015654337,1.02771907,1.002685998,,,
351,경기,성남시,2011,8517,4411,4106,5,2010,8135,4143,3992,1.072596648,1.088301555,1.056282945,,,
352,경기,성남시,2012,7665,3948,3717,5,2011,8380,4285,4095,0.937077447,0.94178863,0.932160101,,,
353,경기,성남시,2013,7917,4076,3841,5,2012,9011,4602,4409,0.900108785,0.905346207,0.894655968,,,
354,경기,성남시,2014,8606,4427,4179,5,2013,8458,4326,4132,1.04241585,1.046044432,1.038637296,,,
355,경기,성남시,2015,7921,4067,3854,5,2014,8017,4064,3953,1.012221307,1.022933964,1.001236679,,,
356,경기,성남시,2016,7483,3825,3658,5,2015,8447,4370,4077,0.907570971,0.894699362,0.921414081,,,
357,경기,성남시,2017,8106,4157,3949,5,2016,8466,4409,4057,0.980924723,0.963755903,0.999617801,,,
358,경기,성남시,2018,7902,4071,3831,5,2017,8508,4473,4035,0.951517739,0.930313514,0.97503559,,,
359,경기,성남시,2019,7813,4093,3720,5,2018,7789,3949,3840,1.027645833,1.0594531,0.994863667,,,
360,경기,성남시,2020,7248,3704,3544,5,2019,7562,3782,3780,0.98194883,1.001097966,0.962839211,,,
361,경기,수원시,2009,11217,5832,5385,5,2008,11947,6223,5724,0.961889539,0.957954407,0.966135272,,,
362,경기,수원시,2010,11610,6047,5563,5,2009,11468,5891,5577,1.03717462,1.049247809,1.024378066,,,
363,경기,수원시,2011,10941,5633,5308,5,2010,10219,5254,4965,1.096872035,1.095914841,1.097901849,,,
364,경기,수원시,2012,10298,5241,5057,5,2011,10533,5375,5158,1.001631902,0.996696232,1.006846978,,,
365,경기,수원시,2013,11042,5631,5411,5,2012,11969,6219,5750,0.945142345,0.9255334,0.966410288,,,
366,경기,수원시,2014,12350,6416,5934,5,2013,11734,6019,5715,1.07827173,1.089600107,1.066309215,,,
367,경기,수원시,2015,11849,6089,5760,5,2014,11500,5919,5581,1.055580125,1.051537486,1.059893713,,,
368,경기,수원시,2016,11258,5747,5511,5,2015,11998,6220,5778,0.961301748,0.944447753,0.97950065,,,
369,경기,수원시,2017,11580,5984,5596,5,2016,12004,6219,5785,0.988302554,0.983553874,0.993404671,,,
370,경기,수원시,2018,11749,6072,5677,5,2017,12664,6478,6186,0.950467666,0.958115673,0.942455458,,,
371,경기,수원시,2019,12205,6273,5932,5,2018,11156,5765,5391,1.120821939,1.112251759,1.130013588,,,
372,경기,수원시,2020,10731,5521,5210,5,2019,11089,5696,5393,0.991414249,0.990774663,0.992108472,,,
373,경기,시흥시,2009,4894,2604,2290,5,2008,5105,2656,2449,0.982144896,1.002166854,0.960281478,,,
374,경기,시흥시,2010,4860,2513,2347,5,2009,4802,2478,2324,1.036863195,1.036616964,1.03711955,,,
375,경기,시흥시,2011,4589,2386,2203,5,2010,4401,2234,2167,1.068252787,1.091727867,1.044016689,,,
376,경기,시흥시,2012,4164,2099,2065,5,2011,4482,2256,2226,0.951801125,0.95104369,0.952679349,,,
377,경기,시흥시,2013,4245,2122,2123,5,2012,4570,2266,2304,0.951631567,0.957221841,0.946279375,,,
378,경기,시흥시,2014,4395,2199,2196,5,2013,4290,2261,2029,1.049564016,0.994149715,1.111481258,,,
379,경기,시흥시,2015,4152,2179,1973,5,2014,4079,2105,1974,1.042823921,1.0581135,1.026435803,,,
380,경기,시흥시,2016,4069,2106,1963,5,2015,4133,2096,2037,1.008624771,1.027056212,0.989648853,,,
381,경기,시흥시,2017,4248,2165,2083,5,2016,4102,2130,1972,1.060953127,1.038975777,1.084761379,,,
382,경기,시흥시,2018,4662,2422,2240,5,2017,4454,2300,2154,1.072332335,1.076399353,1.067958003,,,
383,경기,시흥시,2019,5317,2756,2561,5,2018,4430,2279,2151,1.229618191,1.236123928,1.222703128,,,
384,경기,시흥시,2020,4959,2537,2422,5,2019,4897,2518,2379,1.037459972,1.029892432,1.045518091,,,
385,경기,안산시,2009,7976,4140,3836,5,2008,8136,4209,3927,1.004341829,1.005422363,1.003158488,,,
386,경기,안산시,2010,7654,3947,3707,5,2009,7736,4045,3691,1.013629735,0.997414611,1.031407763,,,
387,경기,안산시,2011,7397,3852,3545,5,2010,6896,3522,3374,1.098919073,1.117954304,1.079003905,,,
388,경기,안산시,2012,6600,3390,3210,5,2011,6699,3423,3276,1.009348874,1.012324912,1.006266453,,,
389,경기,안산시,2013,6424,3298,3126,5,2012,7401,3788,3613,0.889247132,0.889954506,0.888531578,,,
390,경기,안산시,2014,7139,3668,3471,5,2013,6710,3452,3258,1.089989231,1.086139643,1.094095896,,,
391,경기,안산시,2015,6508,3354,3154,5,2014,6193,3208,2985,1.076598597,1.068700036,1.085098614,,,
392,경기,안산시,2016,5900,3037,2863,5,2015,6254,3205,3049,0.966499158,0.968598703,0.96430802,,,
393,경기,안산시,2017,6090,3146,2944,5,2016,6093,3080,3013,1.023984681,1.044083247,1.003437966,,,
394,경기,안산시,2018,5745,2909,2836,5,2017,5907,2955,2952,0.996392403,1.006267303,0.986601403,,,
395,경기,안산시,2019,5611,2815,2796,5,2018,5075,2592,2483,1.132691307,1.110121534,1.156411236,,,
396,경기,안산시,2020,5094,2610,2484,5,2019,4809,2433,2376,1.085204307,1.096542639,1.073635864,,,
397,경기,안성시,2009,1853,990,863,5,2008,1832,966,866,1.036232705,1.047575164,1.023398459,,,
398,경기,안성시,2010,1798,937,861,5,2009,1835,942,893,1.003831834,1.016753822,0.990155827,,,
399,경기,안성시,2011,1852,948,904,5,2010,1743,898,845,1.088556412,1.079093623,1.098660667,,,
400,경기,안성시,2012,1696,876,820,5,2011,1860,987,873,0.93415781,0.907223056,0.964609342,,,
401,경기,안성시,2013,1813,966,847,5,2012,2102,1079,1023,0.88363404,0.91513003,0.850275434,,,
402,경기,안성시,2014,2031,1044,987,5,2013,1994,1034,960,1.043499186,1.032065083,1.055839183,,,
403,경기,안성시,2015,1926,990,936,5,2014,1919,979,940,1.02822617,1.033664564,1.022586018,,,
404,경기,안성시,2016,1802,919,883,5,2015,1837,945,892,1.004969718,0.994055948,1.01659438,,,
405,경기,안성시,2017,1809,938,871,5,2016,1951,1002,949,0.949923524,0.956890498,0.942548698,,,
406,경기,안성시,2018,1888,984,904,5,2017,1830,914,916,1.056959254,1.100464477,1.013502471,,,
407,경기,안성시,2019,1787,897,890,5,2018,1664,885,779,1.100217569,1.036039462,1.173287393,,,
408,경기,안성시,2020,1681,886,795,5,2019,1558,781,777,1.105369826,1.15960429,1.050746531,,,
409,경기,안양시,2009,5819,3020,2799,5,2008,6273,3271,3002,0.950343076,0.943742524,0.957511648,,,
410,경기,안양시,2010,6023,3126,2897,5,2009,5782,3018,2764,1.067190919,1.058758387,1.076371801,,,
411,경기,안양시,2011,5482,2893,2589,5,2010,5279,2730,2549,1.06388507,1.083210627,1.043071478,,,
412,경기,안양시,2012,5104,2628,2476,5,2011,5423,2764,2659,0.964225042,0.971884034,0.956277986,,,
413,경기,안양시,2013,5291,2688,2603,5,2012,5615,2958,2657,0.96537344,0.928877023,1.006084525,,,
414,경기,안양시,2014,5378,2845,2533,5,2013,5387,2753,2634,1.022777505,1.056338685,0.987577699,,,
415,경기,안양시,2015,5127,2626,2501,5,2014,4791,2459,2332,1.096338062,1.091599476,1.101379531,,,
416,경기,안양시,2016,4642,2389,2253,5,2015,5197,2723,2474,0.915081477,0.896800071,0.935219065,,,
417,경기,안양시,2017,4978,2583,2395,5,2016,5214,2666,2548,0.978117909,0.990356113,0.965290316,,,
418,경기,안양시,2018,4837,2443,2394,5,2017,5068,2610,2458,0.977792781,0.956775586,1.000216749,,,
419,경기,안양시,2019,4602,2360,2242,5,2018,4396,2257,2139,1.072497469,1.068827377,1.07640741,,,
420,경기,안양시,2020,4147,2145,2002,5,2019,4455,2270,2185,0.953660231,0.96589199,0.940945538,,,
421,경기,양주시,2009,2175,1146,1029,5,2008,2266,1135,1131,0.983346782,1.032085987,0.934339318,,,
422,경기,양주시,2010,2278,1155,1123,5,2009,2278,1203,1075,1.024489107,0.981394189,1.072810825,,,
423,경기,양주시,2011,2334,1242,1092,5,2010,2252,1177,1075,1.061792885,1.078629412,1.043196279,,,
424,경기,양주시,2012,2112,1104,1008,5,2011,2256,1189,1067,0.959096186,0.949105181,0.970170283,,,
425,경기,양주시,2013,2158,1144,1014,5,2012,2515,1290,1225,0.87906461,0.906490881,0.850068105,,,
426,경기,양주시,2014,2361,1220,1141,5,2013,2257,1133,1124,1.071696403,1.100669789,1.042488297,,,
427,경기,양주시,2015,2212,1111,1101,5,2014,2196,1115,1081,1.031953509,1.018512391,1.045956156,,,
428,경기,양주시,2016,2141,1089,1052,5,2015,2196,1100,1096,0.998830227,1.011957608,0.985727881,,,
429,경기,양주시,2017,2136,1074,1062,5,2016,2212,1123,1089,0.989289662,0.97757852,1.001494324,,,
430,경기,양주시,2018,2187,1100,1087,5,2017,2350,1174,1176,0.953428799,0.957749014,0.949235731,,,
431,경기,양주시,2019,2359,1179,1180,5,2018,2062,1056,1006,1.172051312,1.141240071,1.204580648,,,
432,경기,양주시,2020,2065,1035,1030,5,2019,2054,1062,992,1.029975661,0.99619179,1.066295086,,,
433,경기,양평군,2009,628,346,282,5,2008,699,375,324,0.920427982,0.943130862,0.893832112,,,
434,경기,양평군,2010,722,380,342,5,2009,734,400,334,1.007739967,0.971070432,1.051553793,,,
435,경기,양평군,2011,790,429,361,5,2010,656,339,317,1.233759748,1.293554465,1.169498839,,,
436,경기,양평군,2012,681,361,320,5,2011,794,408,386,0.878686501,0.904428344,0.851362523,,,
437,경기,양평군,2013,776,390,386,5,2012,847,426,421,0.938611036,0.935798044,0.941579651,,,
438,경기,양평군,2014,847,422,425,5,2013,812,404,408,1.068648121,1.067722049,1.069745879,,,
439,경기,양평군,2015,816,410,406,5,2014,810,424,386,1.032077916,0.988428196,1.080166202,,,
440,경기,양평군,2016,822,431,391,5,2015,840,426,414,1.002535769,1.034176813,0.96990293,,,
441,경기,양평군,2017,831,421,410,5,2016,889,459,430,0.957649548,0.937554528,0.979190646,,,
442,경기,양평군,2018,873,444,429,5,2017,891,469,422,1.003792358,0.967692227,1.04399086,,,
443,경기,양평군,2019,840,438,402,5,2018,809,403,406,1.063746416,1.110954288,1.01683825,,,
444,경기,양평군,2020,746,373,373,5,2019,801,426,375,0.954143413,0.895006848,1.021478945,,,
445,경기,여주시,2014,1014,511,503,5,2013,927,503,424,1.120638571,1.038436729,1.218299269,,,
446,경기,여주시,2015,884,475,409,5,2014,932,499,433,0.97172572,0.973016465,0.970034693,,,
447,경기,여주시,2016,908,481,427,5,2015,952,474,478,0.977138771,1.037274879,0.91738542,,,
448,경기,여주시,2017,939,463,476,5,2016,1010,520,490,0.952470566,0.910132814,0.997614443,,,
449,경기,여주시,2018,955,494,461,5,2017,930,487,443,1.052029137,1.036871919,1.068683377,,,
450,경기,여주시,2019,868,457,411,5,2018,851,473,378,1.044954812,0.987602509,1.116610937,,,
451,경기,여주시,2020,804,428,376,5,2019,800,409,391,1.029611553,1.069664509,0.987558753,,,
452,경기,연천군,2009,377,201,176,5,2008,374,213,161,1.032706934,0.96459183,1.122635178,,,
453,경기,연천군,2010,333,192,141,5,2009,366,169,197,0.932117139,1.161292575,0.735029453,,,
454,경기,연천군,2011,334,159,175,5,2010,340,190,150,1.006409888,0.855402763,1.198115384,,,
455,경기,연천군,2012,329,186,143,5,2011,297,150,147,1.134871772,1.267502459,0.999011662,,,
456,경기,연천군,2013,281,147,134,5,2012,338,178,160,0.851720234,0.844159394,0.860075687,,,
457,경기,연천군,2014,312,170,142,5,2013,321,166,155,0.995765114,1.046810231,0.940824247,,,
