"","prov","distinct","adm.year","adm.total","adm.male","adm.female","pop.age","pop.year","pop.total","pop.male","pop.female","adm.per.pop.total","adm.per.pop.male","adm.per.pop.female"
"1597","서울","종로구",2010,1109,577,532,"4",2008,1167,628,539,0.971214597748552,0.937359228370851,1.01062612232695
"1598","서울","종로구",2011,1065,557,508,"4",2009,1026,528,498,1.0608567848076,1.07624503914976,1.04448455403036
"1599","서울","종로구",2012,954,490,464,"4",2010,1059,545,514,0.920676219834304,0.917253690408402,0.924320348620144
"1600","서울","종로구",2013,988,528,460,"4",2011,1056,534,522,0.95619735424496,1.00874769529894,0.902308359871461
"1601","서울","종로구",2014,1009,520,489,"4",2012,1037,538,499,0.994413292916562,0.986077292548901,1.00340431874213
"1602","서울","종로구",2015,976,504,472,"4",2013,893,480,413,1.11699922058735,1.07122127415553,1.17019866795752
"1603","서울","종로구",2016,876,454,422,"4",2014,966,490,476,0.926790324188843,0.945256479041028,0.907764407864107
"1604","서울","종로구",2017,926,459,467,"4",2015,881,440,441,1.07421098589724,1.06426529185582,1.08429122606382
"1605","서울","종로구",2018,862,443,419,"4",2016,992,521,471,0.888075941584567,0.867472853397127,0.910879164840608
"1606","서울","종로구",2019,946,478,468,"4",2017,859,438,421,1.12551810097681,1.11338066763719,1.13823362120809
"1607","서울","종로구",2020,764,381,383,"4",2018,880,456,424,0.887289204829736,0.852412918657593,0.924912331602039
"1608","서울","중구",2010,1138,570,568,"4",2008,1007,500,507,1.15496095562046,1.16304024051171,1.14711782638045
"1609","서울","중구",2011,1067,541,526,"4",2009,843,429,414,1.29357423277457,1.28655946124573,1.30092738388273
"1610","서울","중구",2012,976,495,481,"4",2010,850,430,420,1.17350623998177,1.17442863943961,1.1726365818491
"1611","서울","중구",2013,951,469,482,"4",2011,1078,546,532,0.901604908422993,0.876334864083276,0.92769039137422
"1612","서울","중구",2014,1089,531,558,"4",2012,939,474,465,1.18526865325766,1.14289430696521,1.2287086013554
"1613","서울","중구",2015,977,481,496,"4",2013,837,432,405,1.19295377836641,1.13592908480778,1.25399067134213
"1614","서울","중구",2016,883,443,440,"4",2014,883,442,441,1.02200850818085,1.02251890637987,1.02160201170895
"1615","서울","중구",2017,868,456,412,"4",2015,856,439,417,1.03633573025815,1.0597177590084,1.01164657026064
"1616","서울","중구",2018,898,439,459,"4",2016,871,444,427,1.05368959856074,1.0087218776368,1.10065817334529
"1617","서울","중구",2019,919,459,460,"4",2017,824,425,399,1.13983715900267,1.10182759627426,1.18046356855364
"1618","서울","중구",2020,907,455,452,"4",2018,802,397,405,1.1558126146135,1.1692591573486,1.14274956340049
"1619","서울","중랑구",2010,3259,1645,1614,"4",2008,3434,1740,1694,0.969925954618923,0.96450957634693,0.975568517605083
"1620","서울","중랑구",2011,3043,1525,1518,"4",2009,3064,1619,1445,1.015003880677,0.960976759955986,1.07565147454296
"1621","서울","중랑구",2012,2670,1410,1260,"4",2010,3170,1703,1467,0.86080842802614,0.844684168866869,0.879443784201205
"1622","서울","중랑구",2013,2747,1452,1295,"4",2011,3284,1661,1623,0.854889577336415,0.891839849817279,0.816994063850504
"1623","서울","중랑구",2014,2883,1481,1402,"4",2012,3179,1618,1561,0.926848231860768,0.933827009844214,0.91962922224016
"1624","서울","중랑구",2015,2812,1423,1389,"4",2013,2926,1449,1477,0.9821899948751,1.00190467851281,0.962918216702013
"1625","서울","중랑구",2016,2563,1281,1282,"4",2014,3030,1589,1441,0.864491025236803,0.822460638432815,0.910944035934317
"1626","서울","중랑구",2017,2652,1358,1294,"4",2015,3072,1562,1510,0.882280782452997,0.886969386197918,0.877455259466824
"1627","서울","중랑구",2018,2647,1368,1279,"4",2016,3172,1634,1538,0.852855145382945,0.854129919592447,0.851494528139117
"1628","서울","중랑구",2019,2717,1416,1301,"4",2017,2895,1489,1406,0.959169988506861,0.97019368972735,0.947457260765394
"1629","서울","중랑구",2020,2369,1218,1151,"4",2018,2605,1308,1297,0.92941963757406,0.950012750780131,0.908663325726075
"1630","울산","남구",2010,3139,1664,1475,"4",2008,3074,1641,1433,1.04361896785286,1.03450985182949,1.05393416317703
"1631","울산","남구",2011,2933,1576,1357,"4",2009,2817,1497,1320,1.06409334557843,1.0740495136744,1.05262472982277
"1632","울산","남구",2012,2648,1402,1246,"4",2010,2851,1498,1353,0.949238347829844,0.954830075889153,0.942948335358972
"1633","울산","남구",2013,2734,1383,1351,"4",2011,3090,1622,1468,0.904262544131533,0.869883754422579,0.942316825857824
"1634","울산","남구",2014,2968,1563,1405,"4",2012,2976,1553,1423,1.01926117348144,1.02678002729285,1.01097188153217
"1635","울산","남구",2015,2840,1482,1358,"4",2013,2925,1531,1394,0.992309115635421,0.987558662746721,0.997481038163935
"1636","울산","남구",2016,2702,1411,1291,"4",2014,2886,1512,1374,0.95684926857403,0.952061739628022,0.962071084637202
"1637","울산","남구",2017,2649,1410,1239,"4",2015,2927,1513,1414,0.924940395685366,0.95075818875101,0.897200587623373
"1638","울산","남구",2018,2678,1414,1264,"4",2016,3062,1581,1481,0.893840230211728,0.912446541764353,0.873895831708994
"1639","울산","남구",2019,2817,1450,1367,"4",2017,2655,1368,1287,1.08436834935798,1.08136372008181,1.08757100366021
"1640","울산","남구",2020,2519,1270,1249,"4",2018,2734,1419,1315,0.94163841701081,0.913085015052531,0.972532980413747
"1641","울산","동구",2010,1672,903,769,"4",2008,1714,902,812,0.996965125833359,1.02134179132345,0.969701266874283
"1642","울산","동구",2011,1581,825,756,"4",2009,1627,873,754,0.993113369043589,0.964116676134086,1.02663981280358
"1643","울산","동구",2012,1500,801,699,"4",2010,1632,867,765,0.939346055313279,0.942547636182322,0.935585307567999
"1644","울산","동구",2013,1650,883,767,"4",2011,1913,977,936,0.881502372450809,0.922053307091027,0.839048697684821
"1645","울산","동구",2014,1879,950,929,"4",2012,1847,994,853,1.03971520675247,0.975050503447112,1.11515268724029
"1646","울산","동구",2015,1775,941,834,"4",2013,1912,987,925,0.948778819048642,0.97266292177387,0.923191868045407
"1647","울산","동구",2016,1772,900,872,"4",2014,2006,1050,956,0.902791164753969,0.87446634624941,0.933955631434717
"1648","울산","동구",2017,1890,997,893,"4",2015,2058,1075,983,0.938579242206901,0.946186144259633,0.930176993057283
"1649","울산","동구",2018,1869,975,894,"4",2016,2182,1106,1076,0.875405087896427,0.899372033326133,0.850732256514658
"1650","울산","동구",2019,1920,981,939,"4",2017,1898,958,940,1.03385476064659,1.04470431449107,1.02283455378787
"1651","울산","동구",2020,1680,867,813,"4",2018,1927,970,957,0.891008974438933,0.91187908168173,0.869853790405729
"1652","울산","북구",2010,2132,1161,971,"4",2008,2099,1108,991,1.03807629320704,1.06901143140327,1.00325937766237
"1653","울산","북구",2011,2142,1117,1025,"4",2009,2127,1094,1033,1.02921590245575,1.04165940909874,1.01599412422498
"1654","울산","북구",2012,2068,1054,1014,"4",2010,2258,1144,1114,0.936011335216117,0.939949403063541,0.932009666198664
"1655","울산","북구",2013,2248,1152,1096,"4",2011,2656,1339,1317,0.865013225297645,0.877731717221215,0.852103661785318
"1656","울산","북구",2014,2526,1284,1242,"4",2012,2416,1241,1175,1.06854035251027,1.05556050498116,1.08230927864071
"1657","울산","북구",2015,2349,1211,1138,"4",2013,2317,1242,1075,1.03612342931239,0.994746540144424,1.08393053359879
"1658","울산","북구",2016,2278,1223,1055,"4",2014,2491,1255,1236,0.934618780263336,0.994197395782363,0.87398029559732
"1659","울산","북구",2017,2446,1225,1221,"4",2015,2431,1249,1182,1.02831460757316,1.00060700815168,1.05770812341719
"1660","울산","북구",2018,2599,1328,1271,"4",2016,2594,1336,1258,1.02397845518968,1.01410169095989,1.03450492337223
"1661","울산","북구",2019,2828,1459,1369,"4",2017,2516,1286,1230,1.14874406245447,1.15745526104785,1.13963555234115
"1662","울산","북구",2020,2713,1396,1317,"4",2018,2628,1356,1272,1.0550643389249,1.05030544930546,1.06014755502166
"1663","울산","울주군",2010,2381,1248,1133,"4",2008,2272,1192,1080,1.07103972622297,1.06814010078787,1.07417194856147
"1664","울산","울주군",2011,2323,1228,1095,"4",2009,2160,1149,1011,1.09913229838153,1.09035577492891,1.1089976248633
"1665","울산","울주군",2012,2213,1157,1056,"4",2010,2092,1121,971,1.08112085497333,1.05297397238685,1.11355671389573
"1666","울산","울주군",2013,2145,1160,985,"4",2011,2402,1230,1172,0.912659554557834,0.962149963624012,0.860550321626185
"1667","울산","울주군",2014,2461,1243,1218,"4",2012,2279,1185,1094,1.1036256861049,1.07014510249172,1.13998101496867
"1668","울산","울주군",2015,2325,1222,1103,"4",2013,2110,1076,1034,1.12614681588648,1.15864081874496,1.09225144043762
"1669","울산","울주군",2016,2179,1093,1086,"4",2014,2283,1170,1113,0.975451835009227,0.953068663127384,0.999084711793922
"1670","울산","울주군",2017,2320,1183,1137,"4",2015,2259,1166,1093,1.0496059048161,1.03508516485011,1.06514309220882
"1671","울산","울주군",2018,2262,1199,1063,"4",2016,2279,1121,1158,1.0143849256275,1.09119774666537,0.93992317446804
"1672","울산","울주군",2019,2328,1143,1185,"4",2017,2020,990,1030,1.17783950843813,1.17787966941777,1.17800946003734
"1673","울산","울주군",2020,2032,1016,1016,"4",2018,2030,1055,975,1.02301541311502,0.982496785865055,1.06698114442486
"1674","울산","중구",2010,2069,1134,935,"4",2008,1971,1027,944,1.07282374603053,1.12650338470104,1.01416184875291
"1675","울산","중구",2011,1893,1003,890,"4",2009,1704,910,794,1.13536508567274,1.12447403242072,1.14772318976312
"1676","울산","중구",2012,1696,894,802,"4",2010,1786,940,846,0.970507519526717,0.970285530998015,0.970670112575876
"1677","울산","중구",2013,1774,949,825,"4",2011,1965,1033,932,0.922668240973447,0.937250716059185,0.906370347029867
"1678","울산","중구",2014,2023,1048,975,"4",2012,1899,987,912,1.08874313430745,1.08326327525932,1.09465541513296
"1679","울산","중구",2015,2063,1059,1004,"4",2013,1920,997,923,1.0981268501964,1.08365413319072,1.11378063900399
"1680","울산","중구",2016,2079,1113,966,"4",2014,2140,1134,1006,0.992876489957001,1.00131794585966,0.983211157148206
"1681","울산","중구",2017,2179,1146,1033,"4",2015,2290,1201,1089,0.972470104509199,0.973490012435854,0.971270267217728
"1682","울산","중구",2018,2181,1134,1047,"4",2016,2355,1255,1100,0.946497051525447,0.921847789711529,0.974589322438714
"1683","울산","중구",2019,2188,1187,1001,"4",2017,2176,1132,1044,1.02764458451273,1.06977928018056,0.981750726338405
"1684","울산","중구",2020,1911,974,937,"4",2018,2043,1033,1010,0.955975653026725,0.961941198568647,0.949917458308588
"1685","인천","강화군",2010,430,230,200,"4",2008,410,205,205,1.07186258175064,1.14462668086305,0.998950082402763
"1686","인천","강화군",2011,381,188,193,"4",2009,396,198,198,0.983296064689149,0.968684942478302,0.998067171976397
"1687","인천","강화군",2012,411,203,208,"4",2010,381,183,198,1.10248161906123,1.13170917852496,1.0756371594357
"1688","인천","강화군",2013,377,183,194,"4",2011,417,212,205,0.923974118906905,0.88065360813325,0.96898157993068
"1689","인천","강화군",2014,422,217,205,"4",2012,365,176,189,1.18160983685566,1.25787346586444,1.1106052172745
"1690","인천","강화군",2015,382,186,196,"4",2013,376,195,181,1.03831715458799,0.973124087877548,1.10877940085478
"1691","인천","강화군",2016,394,210,184,"4",2014,375,199,176,1.07379027259534,1.0766042956337,1.07046582693842
"1692","인천","강화군",2017,402,213,189,"4",2015,360,185,175,1.14124283413528,1.17462101104313,1.10583774121986
"1693","인천","강화군",2018,386,204,182,"4",2016,381,195,186,1.03542069332758,1.06729738670441,1.00190396705503
"1694","인천","강화군",2019,353,183,170,"4",2017,318,157,161,1.13449372134541,1.18916283391241,1.08116181278684
"1695","인천","강화군",2020,334,166,168,"4",2018,324,160,164,1.05355198065556,1.05846863993939,1.0488975865229
"1696","인천","계양구",2010,3450,1737,1713,"4",2008,3452,1787,1665,1.02141638274158,0.991665389297386,1.05344235942032
"1697","인천","계양구",2011,3241,1688,1553,"4",2009,3071,1548,1523,1.07858338489552,1.11247785823461,1.04409304984949
"1698","인천","계양구",2012,2837,1446,1391,"4",2010,3221,1644,1577,0.900167071626533,0.897338641193889,0.903156660581991
"1699","인천","계양구",2013,2919,1512,1407,"4",2011,3470,1777,1693,0.859724160051843,0.86806901225884,0.850951467861314
"1700","인천","계양구",2014,3228,1646,1582,"4",2012,3127,1593,1534,1.05501869664464,1.05415371850656,1.05596317217744
"1701","인천","계양구",2015,2964,1488,1476,"4",2013,2998,1563,1435,1.01041801809474,0.971256287325,1.05317880116177
"1702","인천","계양구",2016,2720,1426,1294,"4",2014,3116,1591,1525,0.89212552703848,0.914406355359481,0.868824551996659
"1703","인천","계양구",2017,2836,1430,1406,"4",2015,2983,1523,1460,0.971644696346256,0.957912905007287,0.986052678941604
"1704","인천","계양구",2018,2606,1319,1287,"4",2016,2928,1476,1452,0.909615496010686,0.911692386508672,0.907568853273874
"1705","인천","계양구",2019,2465,1258,1207,"4",2017,2400,1250,1150,1.04968790527741,1.02674008600964,1.07467484191012
"1706","인천","계양구",2020,2091,1085,1006,"4",2018,2292,1174,1118,0.932382107594307,0.942869378160742,0.921348280384266
"1707","인천","남동구",2010,4753,2476,2277,"4",2008,4405,2260,2145,1.10274834038219,1.1177176042179,1.08693453196824
"1708","인천","남동구",2011,4547,2375,2172,"4",2009,4399,2237,2162,1.05639297265249,1.08314729596159,1.02865983739744
"1709","인천","남동구",2012,4400,2279,2121,"4",2010,4640,2428,2212,0.969145999137011,0.95760307672411,0.981800385576703
"1710","인천","남동구",2013,4671,2497,2174,"4",2011,5385,2749,2636,0.886499859185281,0.926688327033675,0.844465256495522
"1711","인천","남동구",2014,5134,2624,2510,"4",2012,5221,2626,2595,1.00497829553734,1.01943372987491,0.990384903468866
"1712","인천","남동구",2015,4980,2508,2472,"4",2013,5116,2656,2460,0.994840181927408,0.963361645002173,1.02891858487485
"1713","인천","남동구",2016,5079,2599,2480,"4",2014,5270,2713,2557,0.984967972115849,0.977341579881774,0.993089991970209
"1714","인천","남동구",2017,5243,2696,2547,"4",2015,5602,2898,2704,0.956513853693714,0.949098739729633,0.964472635494391
"1715","인천","남동구",2018,5242,2696,2546,"4",2016,5745,2952,2793,0.932527171433247,0.931737177417506,0.933372747061357
"1716","인천","남동구",2019,5246,2679,2567,"4",2017,5126,2596,2530,1.04593379514567,1.05282918536307,1.03889821465063
"1717","인천","남동구",2020,4656,2338,2318,"4",2018,4968,2545,2423,0.957824398971422,0.937230924866918,0.979552393018921
"1718","인천","동구",2010,796,377,419,"4",2008,721,378,343,1.12832007283211,1.0175117670865,1.25079908641378
"1719","인천","동구",2011,859,429,430,"4",2009,658,341,317,1.33420259654612,1.28349092755962,1.38891876599059
"1720","인천","동구",2012,742,382,360,"4",2010,691,363,328,1.09743894800317,1.07361019736957,1.12381884270311
"1721","인천","동구",2013,747,394,353,"4",2011,805,404,401,0.948373112560364,0.994957996268924,0.901359385449825
"1722","인천","동구",2014,839,415,424,"4",2012,695,367,328,1.23376278901256,1.15364429421187,1.32360885918366
"1723","인천","동구",2015,754,378,376,"4",2013,636,311,325,1.21162643894396,1.23999890255945,1.18460111310161
"1724","인천","동구",2016,704,332,372,"4",2014,668,347,321,1.07708681101694,0.976109408589639,1.18660332218123
"1725","인천","동구",2017,714,361,353,"4",2015,677,351,326,1.07786421689974,1.04927657026223,1.10872734222509
"1726","인천","동구",2018,663,345,318,"4",2016,653,335,318,1.03765948074104,1.05066478915041,1.02392383446283
"1727","인천","동구",2019,658,325,333,"4",2017,511,258,253,1.31601095573972,1.28514918457197,1.34769421690167
"1728","인천","동구",2020,539,286,253,"4",2018,486,271,215,1.13346211092485,1.07667996629232,1.20489641915859
"1729","인천","미추홀구",2020,2815,1453,1362,"4",2018,3234,1611,1623,0.889596150441894,0.920152825129603,0.859263254798754
"1730","인천","부평구",2010,5382,2831,2551,"4",2008,5466,2856,2610,1.00630255964678,1.01128032117323,1.00077766349222
"1731","인천","부평구",2011,4839,2526,2313,"4",2009,4984,2613,2371,0.992275114584093,0.986242756370842,0.998876351376014
"1732","인천","부평구",2012,4485,2343,2142,"4",2010,4856,2528,2328,0.943926721414971,0.945551328114225,0.942115486863997
"1733","인천","부평구",2013,4448,2329,2119,"4",2011,5433,2796,2637,0.836718911170331,0.849810732171204,0.82278900463661
"1734","인천","부평구",2014,5006,2590,2416,"4",2012,4943,2594,2349,1.03503430951918,1.01863755188266,1.0531289842751
"1735","인천","부평구",2015,4537,2358,2179,"4",2013,4723,2403,2320,0.981760025749842,1.00110566730426,0.961693980730393
"1736","인천","부평구",2016,4474,2305,2169,"4",2014,4839,2464,2375,0.944919625046727,0.954377333382997,0.935111914505214
"1737","인천","부평구",2017,4338,2237,2101,"4",2015,4797,2442,2355,0.924217825409322,0.934566510778017,0.913487887985737
